time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1708937295.61962724,0.02596509,53180,0.00021078,0.00000000,0,0.00000051,8053,8129,108,0.00365290
1708937295.71979451,0.03465679,53235,0.00025729,0.00000000,0,0.00000101,8129,8190,119,0.00808934
1708937295.81970739,0.02319299,52710,0.00021614,0.00000000,0,0.00000077,8190,8284,122,0.00394009
1708937295.91959190,0.02773003,53266,0.00051232,0.00000000,0,0.00000081,8284,8421,255,0.01296889
1708937296.01964879,0.02550593,52967,0.00061071,0.00000000,0,0.00000063,8421,8339,204,0.00931536
1708937296.11969614,0.02041861,52606,0.00026681,0.00000000,0,0.00000042,8339,8430,142,0.00378025
1708937296.21965384,0.02943441,51760,0.00035788,0.00000000,0,0.00000056,8430,8542,139,0.00264186
1708937296.31959343,0.02693630,52633,0.00028425,0.00000000,0,0.00000045,8542,8616,142,0.00504251
1708937296.41960287,0.02219000,52790,0.00027448,0.00000000,0,0.00000052,8616,8720,145,0.00374525
1708937296.51972795,0.02393453,50231,0.00064462,0.00000000,0,0.00000081,8720,8675,168,0.00386754
1708937296.61970592,0.02907956,48540,0.00076884,0.00000000,0,0.00000054,8675,8776,166,0.00265725
1708937296.71967411,0.02325084,46586,0.00038654,0.00000000,0,0.00000052,8776,8884,160,0.00547965
1708937296.81972075,0.02220534,48622,0.00025691,0.00000000,0,0.00000058,8884,8921,120,0.00274632
1708937296.91968012,0.02140216,48543,0.00023129,0.00000000,0,0.00000058,8921,9001,130,0.00300961
1708937297.01965642,0.02127456,51057,0.00044321,0.00000000,0,0.00000073,9001,9053,212,0.00245992
1708937297.11964178,0.03587247,51834,0.00046515,0.00000000,0,0.00000055,9053,9087,202,0.00554695
1708937297.21954632,0.02354067,51481,0.00046352,0.00000000,0,0.00000049,9087,9122,214,0.00320156
1708937297.32029510,0.02190199,48651,0.00038361,0.00000000,0,0.00000054,9122,9205,167,0.00262074
1708937297.41973257,0.02249931,47614,0.00036742,0.00000000,0,0.00000052,9205,9293,183,0.00378615
1708937297.51973391,0.02208899,48358,0.00033735,0.00000000,0,0.00000048,9293,9332,159,0.00663972
1708937297.62026763,0.02722752,48304,0.00036689,0.00000000,0,0.00000053,9332,9369,116,0.00395600
1708937297.72029305,0.02241584,49674,0.00073193,0.00000000,0,0.00000053,9369,9380,220,0.00249663
1708937297.82027674,0.02637248,49373,0.00047924,0.00000000,0,0.00000053,9380,9453,204,0.00334561
1708937297.91980886,0.02553937,46359,0.00034471,0.00000000,0,0.00000058,9453,9490,155,0.00332996
1708937298.01960373,0.02226594,47030,0.00037025,0.00000000,0,0.00000085,9490,9571,183,0.00425377
1708937298.11961937,0.02507735,46964,0.00033465,0.00000000,0,0.00000046,9571,9622,159,0.00301825
1708937298.21970296,0.02198847,47513,0.00034729,0.00000000,0,0.00000050,9622,9565,128,0.00617005
1708937298.32024193,0.02352442,47600,0.00041009,0.00000000,0,0.00000053,9565,9564,172,0.00453057
1708937298.41965485,0.02723846,50832,0.00038049,0.00000000,0,0.00000082,9564,9652,182,0.00487198
1708937298.51963258,0.04019806,47160,0.00026355,0.00000000,0,0.00000060,9652,9660,100,0.00508023
1708937298.62023902,0.02807004,47269,0.00031156,0.00000000,0,0.00000050,9660,9657,119,0.01120508
1708937298.71945143,0.02081318,47776,0.00033327,0.00000000,0,0.00000090,9657,9693,149,0.00399391
1708937298.81967688,0.02539251,47251,0.00036577,0.00000000,0,0.00000051,9693,9759,176,0.01009677
1708937298.91973186,0.03077506,47809,0.00069204,0.00000000,0,0.00000060,9759,9778,222,0.00605709
1708937299.01958370,0.03135803,46960,0.00033284,0.00000000,0,0.00000047,9778,9844,156,0.00374053
1708937299.11967325,0.02046890,47399,0.00024418,0.00000000,0,0.00000081,9844,9867,109,0.00319172
1708937299.21967506,0.02283045,47027,0.00040770,0.00000000,0,0.00000074,9867,9869,165,0.00296233
1708937299.31961012,0.02080621,47168,0.00055775,0.00000000,0,0.00000094,9869,9879,233,0.00323684
1708937299.41965270,0.02343420,47728,0.00029659,0.00000000,0,0.00000064,9879,9897,114,0.00719052
1708937299.51964545,0.02357665,47241,0.00022178,0.00000000,0,0.00000052,9897,9930,100,0.00286949
1708937299.61939621,0.03083869,47928,0.00022209,0.00000000,0,0.00000041,9930,9987,107,0.00274110
1708937299.72023726,0.02469612,46050,0.00041809,0.00000000,0,0.00000054,9987,10035,186,0.00535728
1708937299.81973362,0.02431391,46910,0.00052051,0.00000000,0,0.00000068,10035,10048,169,0.00376684
1708937299.92027378,0.02397522,47611,0.00032977,0.00000000,0,0.00000053,10048,10016,120,0.00536330
1708937300.02021861,0.02967744,47772,0.00019735,0.00000000,0,0.00000052,10016,10037,79,0.00551014
1708937300.11972213,0.02347798,47280,0.00029201,0.00000000,0,0.00000065,10037,10044,129,0.00281136
1708937300.21971965,0.02567684,47970,0.00040361,0.00000000,0,0.00000045,10044,10006,136,0.00299397
1708937300.32108402,0.02491308,49770,0.00035155,0.00000000,0,0.00000050,10006,10070,160,0.00334584
1708937300.41959429,0.03804059,48424,0.00028762,0.00000000,0,0.00000079,10070,10122,134,0.00379552
1708937300.51966619,0.03103644,48660,0.00041167,0.00000000,0,0.00000049,10122,10140,153,0.00452326
1708937300.62018800,0.02539975,51794,0.00032761,0.00000000,0,0.00000053,10140,10111,125,0.00511968
1708937300.72018242,0.01831765,51273,0.00028162,0.00000000,0,0.00000050,10111,10109,117,0.00536824
1708937300.81958747,0.02843451,51244,0.00035336,0.00000000,0,0.00000050,10109,10152,155,0.00443494
1708937300.91965294,0.02275342,52207,0.00030080,0.00000000,0,0.00000062,10152,10169,132,0.00859868
1708937301.02020001,0.02160330,50203,0.00040063,0.00000000,0,0.00000053,10169,10183,138,0.00294004
1708937301.11970878,0.02332367,48422,0.00029195,0.00000000,0,0.00000050,10183,10182,115,0.00264537
1708937301.22014761,0.02321025,48506,0.00035475,0.00000000,0,0.00000052,10182,10136,117,0.01229546
1708937301.31974626,0.02780133,47350,0.00020519,0.00000000,0,0.00000054,10136,10161,85,0.00557504
1708937301.41962504,0.02190213,45224,0.00023874,0.00000000,0,0.00000061,10161,10163,98,0.00394860
1708937301.52017641,0.02134113,47787,0.00022450,0.00000000,0,0.00000055,10163,10234,114,0.00588680
1708937301.61971974,0.02649239,47766,0.00030582,0.00000000,0,0.00000046,10234,10270,121,0.00353805
1708937301.71971989,0.03276655,47066,0.00025365,0.00000000,0,0.00000059,10270,10318,113,0.00586586
1708937301.81966376,0.02440522,47584,0.00047545,0.00000000,0,0.00000101,10318,10285,122,0.00285396
1708937301.91959691,0.02937066,47636,0.00029379,0.00000000,0,0.00000078,10285,10337,120,0.00297857
1708937302.01969218,0.02963508,46659,0.00084147,0.00000000,0,0.00000074,10337,10366,156,0.00324561
1708937302.11968184,0.02959131,44162,0.00028497,0.00000000,0,0.00000053,10366,10376,110,0.00407397
1708937302.21959686,0.02317019,50961,0.00020297,0.00000000,0,0.00000061,10376,10431,103,0.00491558
1708937302.32012510,0.02745203,49647,0.00019061,0.00000000,0,0.00000044,10431,10445,80,0.00470606
1708937302.42012048,0.02065028,48281,0.00034583,0.00000000,0,0.00000060,10445,10492,143,0.00485904
1708937302.52016616,0.03623413,47298,0.00032511,0.00000000,0,0.00000046,10492,10505,126,0.00760948
1708937302.61968970,0.02575796,43580,0.00021419,0.00000000,0,0.00000056,10505,10505,92,0.00512550
1708937302.72013688,0.02842351,43655,0.00026931,0.00000000,0,0.00000095,10505,10584,136,0.00448666
1708937302.81968546,0.02520025,46541,0.00027806,0.00000000,0,0.00000047,10584,10593,117,0.00267632
1708937302.91976547,0.03184610,48600,0.00037100,0.00000000,0,0.00000090,10593,10658,165,0.00440507
1708937303.01971221,0.02658900,49012,0.00021639,0.00000000,0,0.00000055,10658,10679,82,0.00253528
1708937303.11962485,0.02339765,46587,0.00035894,0.00000000,0,0.00000056,10679,10526,113,0.00419652
1708937303.21976757,0.03197004,47983,0.00032192,0.00000000,0,0.00000103,10526,10617,148,0.00312844
1708937303.31967235,0.02722365,47255,0.00040486,0.00000000,0,0.00000094,10617,10587,143,0.00610706
1708937303.41963077,0.02709954,47034,0.00020082,0.00000000,0,0.00000074,10587,10641,98,0.00506604
1708937303.51963615,0.01991537,47553,0.00031967,0.00000000,0,0.00000055,10641,10685,142,0.00326549
1708937303.61970186,0.02698524,48234,0.00034279,0.00000000,0,0.00000076,10685,10748,149,0.00634054
1708937303.71960878,0.03165911,47722,0.00041473,0.00000000,0,0.00000056,10748,10798,121,0.00402371
1708937303.81969953,0.02505749,46424,0.00036796,0.00000000,0,0.00000057,10798,10779,131,0.00246107
1708937303.91968584,0.03350818,48053,0.00029315,0.00000000,0,0.00000050,10779,10814,128,0.00297581
1708937304.01963377,0.02438489,47776,0.00035711,0.00000000,0,0.00000060,10814,10932,188,0.00368594
1708937304.11975241,0.02392462,47677,0.00027031,0.00000000,0,0.00000088,10932,10894,91,0.00659732
1708937304.22014427,0.02363938,47306,0.00033141,0.00000000,0,0.00000064,10894,10948,150,0.00243143
1708937304.31959820,0.03609359,48290,0.00058246,0.00000000,0,0.00000045,10948,10837,134,0.00613451
1708937304.41975522,0.02056575,45147,0.00038334,0.00000000,0,0.00000055,10837,10852,156,0.00327802
1708937304.51975179,0.04875424,46784,0.00046143,0.00000000,0,0.00000085,10852,10888,112,0.00448195
1708937304.61970544,0.02360248,47614,0.00019915,0.00000000,0,0.00000051,10888,10907,80,0.00531987
1708937304.71961141,0.02677449,48050,0.00022050,0.00000000,0,0.00000061,10907,10968,89,0.00451120
1708937304.81948781,0.02553323,47849,0.00031109,0.00000000,0,0.00000050,10968,11027,135,0.00332581
1708937304.92009473,0.02813988,48291,0.00024420,0.00000000,0,0.00000089,11027,11085,114,0.00586880
1708937305.01972795,0.02886622,47793,0.00034817,0.00000000,0,0.00000066,11085,11093,132,0.00362462
1708937305.11972070,0.02799460,46420,0.00026812,0.00000000,0,0.00000062,11093,11117,98,0.00503480
1708937305.22009039,0.02403869,47117,0.00054129,0.00000000,0,0.00000047,11117,10757,123,0.00388863
1708937305.31966043,0.02574346,47489,0.00019034,0.00000000,0,0.00000059,10757,10823,88,0.00679501
1708937305.42005038,0.02158552,48262,0.00019678,0.00000000,0,0.00000057,10823,10873,88,0.00551439
1708937305.51969409,0.03363653,48834,0.00029636,0.00000000,0,0.00000050,10873,10953,134,0.00517902
1708937305.61958957,0.02321850,48159,0.00024400,0.00000000,0,0.00000046,10953,11023,115,0.00989727
1708937305.71972537,0.01948728,48296,0.00020143,0.00000000,0,0.00000051,11023,11059,92,0.00436755
1708937305.81964684,0.03392046,48639,0.00021433,0.00000000,0,0.00000066,11059,11090,89,0.00371224
1708937305.91974521,0.02610907,47615,0.00031391,0.00000000,0,0.00000050,11090,11176,154,0.00882371
1708937306.01970458,0.02458435,48696,0.00027676,0.00000000,0,0.00000082,11176,11212,116,0.00464639
1708937306.12009335,0.03252433,48399,0.00029416,0.00000000,0,0.00000076,11212,11280,136,0.00310026
1708937306.21959186,0.02305207,49253,0.00015830,0.00000000,0,0.00000053,11280,11325,79,0.00534841
1708937306.31972098,0.02386958,47842,0.00063866,0.00000000,0,0.00000054,11325,11391,148,0.00343784
1708937306.41971636,0.02540027,48136,0.00028152,0.00000000,0,0.00000088,11391,11454,127,0.00418960
1708937306.51962614,0.02697549,48228,0.00041887,0.00000000,0,0.00000065,11454,11484,145,0.00406736
1708937306.61973596,0.02230116,48668,0.00018404,0.00000000,0,0.00000053,11484,11522,88,0.00440289
1708937306.71962833,0.02166938,48616,0.00025787,0.00000000,0,0.00000098,11522,11596,128,0.00281334
1708937306.81955576,0.02109633,48885,0.00031967,0.00000000,0,0.00000078,11596,11648,140,0.00405493
1708937306.91973472,0.02738821,47866,0.00027926,0.00000000,0,0.00000052,11648,11689,112,0.00335449
1708937307.01970768,0.01973820,47356,0.00025107,0.00000000,0,0.00000058,11689,11729,110,0.00642253
1708937307.11961532,0.02733500,48749,0.00032442,0.00000000,0,0.00000047,11729,11747,127,0.00333425
1708937307.21971178,0.02719866,48431,0.00031217,0.00000000,0,0.00000051,11747,11781,138,0.00346060
1708937307.31967497,0.02475438,47318,0.00023588,0.00000000,0,0.00000056,11781,11790,98,0.00450928
1708937307.42002654,0.02433359,49548,0.00053641,0.00000000,0,0.00000057,11790,11839,109,0.00301380
1708937307.52004170,0.03026222,49060,0.00032341,0.00000000,0,0.00000053,11839,11833,120,0.00357917
1708937307.61961055,0.02252548,48381,0.00036268,0.00000000,0,0.00000086,11833,11778,106,0.00523567
1708937307.71961951,0.02603184,48917,0.00021519,0.00000000,0,0.00000060,11778,11853,106,0.00276497
1708937307.82003760,0.02279445,47954,0.00024231,0.00000000,0,0.00000052,11853,11890,109,0.00394784
1708937307.91960883,0.03070339,48201,0.00027655,0.00000000,0,0.00000049,11890,11929,117,0.01148845
1708937308.02008438,0.03645109,49448,0.00025157,0.00000000,0,0.00000058,11929,11979,109,0.00350523
1708937308.11970067,0.02847898,49042,0.00027974,0.00000000,0,0.00000055,11979,12032,112,0.00283947
1708937308.21967793,0.03474435,48745,0.00043691,0.00000000,0,0.00000055,12032,12074,103,0.00297282
1708937308.31970239,0.02445742,49539,0.00035135,0.00000000,0,0.00000063,12074,12144,114,0.00522885
1708937308.41967845,0.02759889,48973,0.00029779,0.00000000,0,0.00000062,12144,12153,117,0.00298866
1708937308.52006841,0.03066001,49974,0.00028246,0.00000000,0,0.00000058,12153,12168,114,0.00547043
1708937308.61971402,0.02196451,48781,0.00026828,0.00000000,0,0.00000052,12168,12139,84,0.00281829
1708937308.71972013,0.02195635,49526,0.00029300,0.00000000,0,0.00000053,12139,12203,134,0.00461054
1708937308.81958485,0.02216779,48860,0.00037923,0.00000000,0,0.00000063,12203,12220,153,0.00981970
1708937308.91955876,0.02410758,49759,0.00025687,0.00000000,0,0.00000071,12220,12270,120,0.00259786
1708937309.01980329,0.02458785,49363,0.00024376,0.00000000,0,0.00000059,12270,12331,111,0.00332365
1708937309.11969328,0.02247342,49122,0.00027221,0.00000000,0,0.00000056,12331,12334,107,0.00481920
1708937309.22005653,0.02815826,49432,0.00039979,0.00000000,0,0.00000054,12334,12331,122,0.00382384
1708937309.31969690,0.03156568,48610,0.00027480,0.00000000,0,0.00000056,12331,12330,86,0.00268678
1708937309.42000198,0.02809765,49552,0.00025332,0.00000000,0,0.00000064,12330,12327,97,0.00373908
1708937309.51959133,0.02169138,49153,0.00020043,0.00000000,0,0.00000062,12327,12373,96,0.00391844
1708937309.61948037,0.02867448,49426,0.00047276,0.00000000,0,0.00000070,12373,12353,142,0.00739461
1708937309.71968126,0.02352004,48690,0.00028433,0.00000000,0,0.00000052,12353,12395,81,0.00354575
1708937309.81963420,0.02503150,49813,0.00040039,0.00000000,0,0.00000058,12395,12420,96,0.00426380
1708937309.91963696,0.02296432,48727,0.00026858,0.00000000,0,0.00000055,12420,12454,121,0.00350239
1708937310.01958227,0.03018520,49448,0.00030005,0.00000000,0,0.00000060,12454,12457,124,0.00717904
1708937310.11980891,0.03552948,48767,0.00039634,0.00000000,0,0.00000080,12457,12503,120,0.00739462
1708937310.21963692,0.02299383,48427,0.00023023,0.00000000,0,0.00000076,12503,12528,101,0.00418615
1708937310.31968737,0.02176614,48712,0.00073076,0.00000000,0,0.00000042,12528,12079,131,0.00518110
1708937310.41963506,0.02219423,48611,0.00026392,0.00000000,0,0.00000062,12079,12129,122,0.00484417
1708937310.51965308,0.02257928,49294,0.00020595,0.00000000,0,0.00000061,12129,12198,108,0.00473314
1708937310.61971307,0.02306994,48809,0.00023869,0.00000000,0,0.00000066,12198,12252,110,0.00422163
1708937310.71943402,0.02791004,48831,0.00025033,0.00000000,0,0.00000056,12252,12304,112,0.00518252
1708937310.81967020,0.02198917,49110,0.00024814,0.00000000,0,0.00000054,12304,12402,133,0.00315849
1708937310.91978431,0.02641334,51281,0.00021718,0.00000000,0,0.00000047,12402,12454,90,0.00504266
1708937311.01982617,0.02655892,48756,0.00034253,0.00000000,0,0.00000056,12454,12526,122,0.00398656
1708937311.11963391,0.02047410,48952,0.00021121,0.00000000,0,0.00000072,12526,12577,101,0.00249748
1708937311.21961880,0.02667045,47975,0.00025350,0.00000000,0,0.00000048,12577,12648,113,0.00316675
1708937311.31977606,0.02392311,47780,0.00022165,0.00000000,0,0.00000061,12648,12703,93,0.00333994
1708937311.41973782,0.03428022,48841,0.00030519,0.00000000,0,0.00000074,12703,12772,105,0.00294636
1708937311.51965380,0.03048510,49122,0.00036475,0.00000000,0,0.00000079,12772,12824,131,0.01039360
1708937311.61967087,0.04212458,49058,0.00034915,0.00000000,0,0.00000057,12824,12835,118,0.00416065
1708937311.71948385,0.02407963,48440,0.00023184,0.00000000,0,0.00000071,12835,12879,97,0.00485427
1708937311.81961393,0.02504695,48833,0.00024971,0.00000000,0,0.00000051,12879,12934,114,0.00768581
1708937311.91976190,0.03120348,49402,0.00027275,0.00000000,0,0.00000096,12934,12489,129,0.00321720
1708937312.01967740,0.02059642,49507,0.00022481,0.00000000,0,0.00000054,12489,12564,109,0.00320504
1708937312.11969280,0.02648911,49320,0.00016960,0.00000000,0,0.00000065,12564,12650,97,0.00213908
1708937312.21954679,0.02046327,49684,0.00018545,0.00000000,0,0.00000047,12650,12704,99,0.00431727
1708937312.31970048,0.02490510,47359,0.00031524,0.00000000,0,0.00000066,12704,12779,128,0.00368704
1708937312.41975737,0.02270845,48963,0.00022251,0.00000000,0,0.00000056,12779,12800,99,0.01030853
1708937312.51982617,0.02091647,49680,0.00024292,0.00000000,0,0.00000047,12800,12908,132,0.00275715
1708937312.61967206,0.03221905,48971,0.00021465,0.00000000,0,0.00000060,12908,12966,102,0.00303323
1708937312.71972752,0.02306050,49775,0.00020510,0.00000000,0,0.00000060,12966,13041,109,0.00715917
1708937312.81960201,0.02766163,49334,0.00047777,0.00000000,0,0.00000071,13041,13121,125,0.00391314
1708937312.91998124,0.02513036,49805,0.00044064,0.00000000,0,0.00000053,13121,13164,109,0.00529076
1708937313.01962757,0.02965488,49541,0.00044136,0.00000000,0,0.00000061,13164,13195,99,0.00485577
1708937313.11978745,0.02211610,49372,0.00026187,0.00000000,0,0.00000053,13195,13226,114,0.00434178
1708937313.21977758,0.02035136,49829,0.00021849,0.00000000,0,0.00000060,13226,13275,100,0.00683841
1708937313.32006431,0.02514500,49178,0.00019238,0.00000000,0,0.00000045,13275,13339,99,0.00555696
1708937313.41996169,0.03153195,49191,0.00027592,0.00000000,0,0.00000061,13339,13403,125,0.00422635
1708937313.51969457,0.02561297,50200,0.00127632,0.00000000,0,0.00000055,13403,11612,98,0.00405390
1708937313.61977410,0.02201988,49695,0.00022944,0.00000000,0,0.00000056,11612,11690,88,0.00337547
1708937313.71998882,0.02366758,49960,0.00020615,0.00000000,0,0.00000055,11690,11778,104,0.00592700
1708937313.81972361,0.02969078,49477,0.00020394,0.00000000,0,0.00000073,11778,11868,103,0.00359172
1708937313.91950774,0.02278902,49676,0.00022302,0.00000000,0,0.00000042,11868,11969,119,0.01167262
1708937314.01955891,0.02172767,49221,0.00022588,0.00000000,0,0.00000053,11969,12026,98,0.00685137
1708937314.11964035,0.02551203,49826,0.00016288,0.00000000,0,0.00000137,12026,12072,73,0.00473585
1708937314.21961522,0.03015706,48753,0.00019081,0.00000000,0,0.00000065,12072,12129,81,0.00692637
1708937314.31959748,0.02376363,49223,0.00025774,0.00000000,0,0.00000053,12129,12195,115,0.00351402
1708937314.42000222,0.02509435,50996,0.00049456,0.00000000,0,0.00000068,12195,12260,120,0.00211473
1708937314.51958656,0.02257666,49033,0.00022435,0.00000000,0,0.00000068,12260,12316,110,0.00527892
1708937314.61949253,0.02064815,50196,0.00021689,0.00000000,0,0.00000050,12316,12380,102,0.01041904
1708937314.71976805,0.02430147,49141,0.00025473,0.00000000,0,0.00000113,12380,12443,103,0.00948473
1708937314.81964540,0.02181946,49535,0.00023412,0.00000000,0,0.00000055,12443,12507,98,0.00322963
1708937314.91976261,0.03731996,49496,0.00049102,0.00000000,0,0.00000080,12507,12533,92,0.00409106
1708937315.01996636,0.04351621,49489,0.00030565,0.00000000,0,0.00000080,12533,12578,112,0.00390165
1708937315.11996126,0.02327011,49102,0.00028053,0.00000000,0,0.00000080,12578,12626,109,0.01190743
1708937315.21961546,0.02574623,50080,0.00031179,0.00000000,0,0.00000051,12626,12687,127,0.00370170
1708937315.31951594,0.02584654,49514,0.00023408,0.00000000,0,0.00000059,12687,12732,102,0.00437639
1708937315.41992497,0.02695687,48983,0.00042107,0.00000000,0,0.00000048,12732,12769,104,0.00818162
1708937315.51996565,0.03212178,50339,0.00036875,0.00000000,0,0.00000074,12769,12796,111,0.00758263
1708937315.61951137,0.02278724,49780,0.00021396,0.00000000,0,0.00000062,12796,12808,86,0.00410392
1708937315.71994281,0.02315430,51092,0.00019031,0.00000000,0,0.00000048,12808,12875,94,0.00333529
1708937315.81955338,0.03302269,50295,0.00018467,0.00000000,0,0.00000053,12875,12915,81,0.00398923
1708937315.91973925,0.03059579,51012,0.00031299,0.00000000,0,0.00000104,12915,12982,113,0.00332365
1708937316.01965070,0.02175179,50081,0.00025162,0.00000000,0,0.00000050,12982,13004,79,0.00641467
1708937316.11995006,0.02311345,49689,0.00019362,0.00000000,0,0.00000058,13004,13044,80,0.00388386
1708937316.21971083,0.02454845,49555,0.00021736,0.00000000,0,0.00000058,13044,13069,84,0.00402772
1708937316.31979847,0.02292893,49831,0.00025016,0.00000000,0,0.00000060,13069,13132,106,0.00431684
1708937316.41995502,0.02759773,50004,0.00030096,0.00000000,0,0.00000051,13132,13156,113,0.00588943
1708937316.51977324,0.02099837,49676,0.00023619,0.00000000,0,0.00000065,13156,13199,101,0.00407910
1708937316.61963916,0.02334958,49471,0.00033185,0.00000000,0,0.00000055,13199,13260,124,0.00404381
1708937316.71953368,0.02837635,49570,0.00045773,0.00000000,0,0.00000054,13260,13274,107,0.00404368
1708937316.81971097,0.02524905,48199,0.00021704,0.00000000,0,0.00000050,13274,13292,89,0.00642163
1708937316.91964293,0.02574895,49224,0.00022335,0.00000000,0,0.00000056,13292,13338,99,0.00285407
1708937317.01959634,0.02389167,49083,0.00026300,0.00000000,0,0.00000053,13338,13369,105,0.00496545
1708937317.11965013,0.02808661,48766,0.00026747,0.00000000,0,0.00000052,13369,13377,91,0.00353539
1708937317.21960163,0.03020101,49838,0.00033744,0.00000000,0,0.00000045,13377,13461,130,0.00315260
1708937317.31971669,0.02911244,49927,0.00029296,0.00000000,0,0.00000054,13461,13480,95,0.00809814
1708937317.41991878,0.02962615,49268,0.00036813,0.00000000,0,0.00000061,13480,13432,95,0.00306179
1708937317.51966000,0.02709032,49639,0.00016569,0.00000000,0,0.00000050,13432,13491,76,0.00430581
1708937317.61996961,0.04582339,48513,0.00041188,0.00000000,0,0.00000089,13491,13481,108,0.00300301
1708937317.71938992,0.02637083,49685,0.00019524,0.00000000,0,0.00000053,13481,13511,71,0.00257542
1708937317.81953359,0.02699191,48639,0.00032319,0.00000000,0,0.00000093,13511,13549,108,0.00265745
1708937317.91972661,0.02812385,49974,0.00047541,0.00000000,0,0.00000062,13549,13481,108,0.00545389
1708937318.01969171,0.03902044,50037,0.00027572,0.00000000,0,0.00000057,13481,13519,106,0.00241907
1708937318.11983061,0.04401191,50125,0.00025328,0.00000000,0,0.00000094,13519,13611,127,0.00296449
1708937318.21980238,0.02601423,48872,0.00047783,0.00000000,0,0.00000051,13611,13668,104,0.00304666
1708937318.31992912,0.02467689,49338,0.00033885,0.00000000,0,0.00000062,13668,13721,106,0.00459772
1708937318.41990113,0.02233270,48441,0.00024821,0.00000000,0,0.00000051,13721,13752,103,0.00309086
1708937318.51995540,0.02681427,48607,0.00026252,0.00000000,0,0.00000054,13752,13817,114,0.00309512
1708937318.61965060,0.04611742,48764,0.00041689,0.00000000,0,0.00000067,13817,13852,96,0.00242166
1708937318.71945310,0.02783429,49640,0.00096263,0.00000000,0,0.00000105,13852,13725,104,0.00289119
1708937318.81955695,0.02394761,49831,0.00020486,0.00000000,0,0.00000067,13725,13780,92,0.00274030
1708937318.91990018,0.02791088,49679,0.00016645,0.00000000,0,0.00000059,13780,13821,68,0.00315747
1708937319.01980805,0.04298876,48864,0.00047045,0.00000000,0,0.00000080,13821,13871,114,0.00272668
1708937319.11992335,0.03596951,49883,0.00026725,0.00000000,0,0.00000113,13871,13896,97,0.00327499
1708937319.21975684,0.03114508,51859,0.00030482,0.00000000,0,0.00000058,13896,13597,113,0.00306966
1708937319.31993914,0.03200653,49220,0.00019630,0.00000000,0,0.00000044,13597,13663,83,0.00319677
1708937319.41992903,0.02747250,52203,0.00045797,0.00000000,0,0.00000059,13663,13655,124,0.00342866
1708937319.51993871,0.02581318,49546,0.00022610,0.00000000,0,0.00000047,13655,13720,91,0.00223336
1708937319.61958647,0.02381356,49550,0.00028015,0.00000000,0,0.00000058,13720,13786,115,0.00317646
1708937319.71978951,0.02395240,48863,0.00022127,0.00000000,0,0.00000053,13786,13834,92,0.00417025
1708937319.81975603,0.03533102,48798,0.00048602,0.00000000,0,0.00000086,13834,13929,121,0.00290239
1708937319.91974401,0.03459628,49003,0.00024451,0.00000000,0,0.00000089,13929,13985,100,0.00379336
1708937320.01966381,0.02907808,49416,0.00028960,0.00000000,0,0.00000062,13985,14037,104,0.01264420
1708937320.11993122,0.03254972,49377,0.00026418,0.00000000,0,0.00000042,14037,14092,100,0.00572260
1708937320.21970677,0.02958609,48789,0.00044731,0.00000000,0,0.00000058,14092,13981,90,0.00225454
1708937320.31987214,0.03671616,49241,0.00041176,0.00000000,0,0.00000047,13981,14053,118,0.00438130
1708937320.41970277,0.03945234,48607,0.00038091,0.00000000,0,0.00000115,14053,14113,98,0.00651745
1708937320.51975775,0.03225755,49891,0.00026779,0.00000000,0,0.00000058,14113,14194,114,0.00389990
1708937320.61946607,0.02553507,49829,0.00030170,0.00000000,0,0.00000057,14194,14246,113,0.00293346
1708937320.71952009,0.02399004,49919,0.00027364,0.00000000,0,0.00000055,14246,14315,108,0.00431969
1708937320.81992030,0.02667233,50025,0.00023601,0.00000000,0,0.00000088,14315,14379,95,0.00308482
1708937320.91958928,0.02311809,51222,0.00030575,0.00000000,0,0.00000055,14379,14440,91,0.00372039
1708937321.01966953,0.03190989,48133,0.00057742,0.00000000,0,0.00000062,14440,14471,107,0.00508080
1708937321.11974764,0.02640645,50305,0.00027517,0.00000000,0,0.00000204,14471,14512,114,0.00284167
1708937321.21987915,0.02490609,51194,0.00035307,0.00000000,0,0.00000047,14512,14529,124,0.00236726
1708937321.31976247,0.02977433,48530,0.00020190,0.00000000,0,0.00000103,14529,14589,86,0.00246743
1708937321.41970873,0.02466672,48842,0.00028676,0.00000000,0,0.00000076,14589,14643,117,0.00213687
1708937321.51982379,0.02474831,48231,0.00026518,0.00000000,0,0.00000110,14643,14664,104,0.00499625
1708937321.61995053,0.03068606,48967,0.00035072,0.00000000,0,0.00000053,14664,14672,103,0.00227338
1708937321.71976161,0.03087812,47118,0.00074545,0.00000000,0,0.00000047,14672,14086,126,0.00475716
1708937321.81987166,0.02499640,48327,0.00028915,0.00000000,0,0.00000050,14086,14133,94,0.00239626
1708937321.91939402,0.02612096,49046,0.00022197,0.00000000,0,0.00000086,14133,14194,96,0.00587603
1708937322.01970172,0.02778356,49256,0.00018587,0.00000000,0,0.00000080,14194,14245,76,0.00580140
1708937322.11980200,0.02655668,49071,0.00022834,0.00000000,0,0.00000055,14245,14336,109,0.00221932
1708937322.21992016,0.02283134,49506,0.00032686,0.00000000,0,0.00000056,14336,14402,124,0.00306563
1708937322.31955099,0.02781910,48813,0.00018109,0.00000000,0,0.00000102,14402,14449,78,0.00354161
